GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
666,5,21.0,28.0,800.0,85.395,0.0013651472,0.0002967711,3,0.0001780627,0.0007419278,0.0025819088,36.8837,64.5517,5.7471,16,0.0007716,4,0.0,0.0
672,2,23.0,8.0,400.0,114.7236,0.0022895916,0.0001336988,3,6.68493883280968e-05,6.68493883280968e-05,0.0030082225,31.3296,64.8222,6.3278,24,0.0016712,7,0.0,0.0
674,4,23.0,8.0,400.0,141.6378,0.0024635193,0.0004463519,3,0.0001373391,0.0003347639,0.0035193133,26.0342,53.2976,7.6902,18,0.00070386,10,0.0001201717,0.00037768
680,6,16.0,28.0,1000.0,197.7714,0.0098795862,0.0008081461,6,4.04073056408599e-05,0.0011920155,0.0040205269,25.4949,40.1608,6.6683,16,0.0010708,6,0.0,0.0
683,4,20.0,28.0,999.0,110.1012,0.0039685787,0.0004398167,6,2.04565911136568e-05,0.000102283,0.0026491285,50.4496,67.444,7.1004,23,0.0015547,8,0.0,0.0
685,4,19.0,8.0,500.0,125.103,0.0025713008,0.0004596045,2,1.24217430189804e-05,0.0002981218,0.003627149,23.079,51.6986,6.2192,21,0.0014285,7,0.0,3.7265e-05
689,2,22.0,14.0,700.0,34.9278,0.0002652733,5.62700964630225e-05,2,2.41157556270096e-05,0.0001366559,0.0024115756,86.6622,94.7467,2.6567,33,0.00048232,7,0.0,3.2154e-05
691,4,20.0,12.0,200.0,73.5696,0.0019696528,0.0004481221,5,3.1264329484347e-05,7.2950102130143e-05,0.0033140189,58.9274,69.1572,3.8491,25,0.00083372,8,0.0001250573,0.00022927
699,1,21.0,10.0,150.0,86.2812,0.0010276885,0.0001771877,4,2.36250236250236e-05,0.0001890002,0.0029295029,60.1296,76.3871,5.1573,23,0.001134,6,0.0,0.0
701,2,19.0,20.0,120.0,119.073,0.0012207782,0.0003652722,3,6.72869886188865e-05,8.65118425099969e-05,0.0044024915,32.779,49.6419,4.8843,22,0.00095163,9,0.0003364349,0.0005383
703,3,23.0,16.0,500.0,99.9318,0.0022422414,0.0004166997,3,3.96856893404238e-05,0.0004960711,0.0027978411,65.3429,73.7589,5.9858,13,0.001766,5,0.0,0.0
705,5,17.0,8.0,100.0,167.6424,0.004131714,0.0008033888,5,6.26017278076875e-05,0.000302575,0.0047994658,41.9869,43.9826,5.4935,26,0.0019094,8,0.0001773716,0.00050081
710,6,22.0,28.0,500.0,124.5138,0.0020115643,0.000374447,5,0.0001306211,0.0016980738,0.0039795883,25.4737,46.7746,5.4179,29,0.00083597,9,0.0001306211,0.00033961
713,3,20.0,20.0,500.0,133.8408,0.0048062858,0.000397041,1,3.13453420821666e-05,0.0003343503,0.0042316212,33.6436,47.2494,5.0049,31,0.00097171,7,0.000303005,3.1345e-05
716,4,19.0,10.0,600.0,64.7592,0.0018953069,0.0004738267,8,6.76895306859206e-05,0.0001353791,0.0027865523,52.6667,80.6154,3.9028,18,0.00051895,6,0.0,0.00040614
720,5,21.0,16.0,1000.0,105.6162,0.0010475318,0.0001309415,3,3.2735367290821e-05,0.0002291476,0.0030116538,13.8022,54.3478,6.1848,13,0.00094933,3,0.0,0.0
724,3,23.0,24.0,700.0,76.1916,0.0012880275,0.0002146712,1,3.06673209028459e-05,0.0001993376,0.0029440628,47.9162,76.7083,4.3021,18,0.0011347,6,0.0,1.5334e-05
732,3,20.0,10.0,300.0,55.4748,7.80323366002872e-05,7.80323366002872e-05,4,9.36388039203446e-05,0.0005306199,0.0022473313,41.7902,91.0556,4.5972,23,0.00042137,6,0.0,0.0
735,2,18.0,20.0,500.0,96.3384,0.0017119937,0.0001345138,4,2.44570534142047e-05,0.000904911,0.0026658188,42.8571,75.945,6.1009,23,0.0013207,7,0.0,0.0
739,5,18.0,8.0,720.0,99.8766,0.0058431884,0.000256076,5,4.65592699506472e-05,0.0005819909,0.0022115653,35.8298,89.3895,5.8,14,0.00081479,3,0.0,0.0
746,5,18.0,20.0,700.0,105.147,0.0025210923,0.0001872098,4,3.74419649543208e-05,0.0005990714,0.0029329539,50.5812,56.9362,5.9574,25,0.00091109,6,0.0,0.0
747,5,22.0,12.0,700.0,89.2788,0.001615212,0.0001450789,3,0.0002031105,0.0003191736,0.0033271433,52.1983,63.2442,4.5814,33,0.00088015,10,4.83596409780254e-05,6.7703e-05
751,4,24.0,24.0,303.0,72.069,0.0014925096,0.000111243,0,4.63512310886977e-05,0.0002132157,0.0030313705,68.1227,71.8532,4.1529,31,0.0010753,9,0.0002224859,0.00046351
756,6,23.0,28.0,1200.0,111.759,0.0012324777,0.0003983766,3,0.0002240868,0.0003361303,0.0044194906,42.488,49.6845,4.4592,33,0.00075318,9,0.0003610288,5.6022e-05
758,2,23.0,12.0,100.0,45.3894,0.0004846631,7.53920386007238e-05,4,0.0001077029,0.0001507841,0.0031880062,73.1797,81.527,2.5608,23,0.000797,6,0.0,0.0
759,5,19.0,30.0,1825.0,147.1572,0.0066317508,0.0004761257,4,1.13363261234299e-05,0.0005328073,0.0032875346,30.9896,55.7103,6.5345,22,0.0023353,8,0.0,2.2673e-05
774,3,21.0,10.0,350.0,95.8032,0.0016262429,0.0002671685,4,4.64640832636372e-05,0.000569185,0.0031130936,37.2584,72.0896,5.3321,23,0.0010454,6,0.0,0.0
780,3,19.0,28.0,100.0,86.1144,0.0010832213,0.0001494098,0,3.73524577917227e-05,0.0003610738,0.0024154589,48.2487,77.4845,6.4175,13,0.00057274,5,0.0,0.00043578
781,5,24.0,8.0,800.0,180.282,0.0083141842,0.0006162524,6,4.17798203467725e-05,0.0008564863,0.0026112388,30.8755,60.24,10.36,22,0.0014101,8,0.000240234,0.00060581
784,4,16.0,10.0,360.0,156.0678,0.0060371644,0.0004502292,3,4.09299279633268e-05,0.0008185986,0.0037246234,32.8398,46.2418,6.1538,16,0.0018828,5,0.0,0.0
788,6,20.0,12.0,250.0,169.0608,0.0138988845,0.0004722922,6,2.24901043540842e-05,0.0002024109,0.0036883771,43.6074,59.122,4.9085,18,0.0015293,4,0.0,0.0
790,4,24.0,4.0,300.0,100.5552,0.0016625233,0.0004117464,4,1.55376009944065e-05,8.54568054692356e-05,0.003736793,42.2167,56.7152,4.9044,27,0.0012352,10,0.0001398384,0.00062927
797,5,26.0,16.0,250.0,100.3596,0.0027520278,0.0004924681,5,5.79374275782155e-05,0.0001448436,0.0031865585,27.7064,68.1455,5.0545,13,0.00069525,4,0.0,8.6906e-05
798,5,24.0,20.0,700.0,148.9158,0.0027494845,0.0003436856,6,0.0002030869,0.0001874649,0.0037649191,38.2667,49.9751,6.5809,26,0.0022652,6,0.0,0.0
799,4,17.0,20.0,500.0,61.8882,0.0016027298,0.0001895702,5,0.0001120188,8.61682693964774e-05,0.0024213284,50.3,91.1032,4.2206,23,0.00074105,7,0.0,0.0
813,6,24.0,20.0,1000.0,94.0662,0.0026511397,0.0004088206,6,0.000148662,0.0006070367,0.0033448959,41.7695,57.5407,4.6667,26,0.00081764,10,8.67195242814668e-05,0.00033449
818,4,20.0,30.0,700.0,91.1646,0.00175551,0.0001409534,3,3.84418247052793e-05,0.0001537673,0.0035494618,40.5362,57.2274,4.4621,23,0.00067914,8,0.0001665812,8.9698e-05
822,3,23.0,6.0,650.0,93.6108,0.001629286,0.0002054955,6,1.46782527007985e-05,0.000176139,0.0030824331,44.689,64.7238,5.3048,17,0.00091005,6,0.0,7.3391e-05
824,4,16.0,16.0,184.0,113.9904,0.0009974878,8.62026501157578e-05,0,2.46293286045022e-05,0.0006896212,0.0032880154,34.2256,56.2846,6.0375,26,0.0015393,7,0.0,0.0
834,6,22.0,10.0,600.0,151.8984,0.0043972024,0.0001558064,4,3.46236410220899e-05,0.0021293539,0.0036181705,44.9808,58.4306,6.6077,17,0.00053667,5,0.0,0.0
836,5,23.0,14.0,800.0,104.3874,0.0031676517,0.0003082614,7,0.0001169267,0.0005208555,0.0030400952,33.4737,65.4965,5.8042,31,0.0014988,8,0.0003082614,0.00021259
837,4,19.0,28.0,4000.0,194.1858,0.0119638509,0.0005033714,4,0.0002458326,0.0003277767,0.00495177,39.8389,41.0591,4.6454,22,0.0009248,6,0.0003511894,0.00014048
841,4,20.0,8.0,400.0,109.968,0.0028457806,0.000401328,1,7.29687328979532e-05,0.001295195,0.0034660148,59.5989,64.1895,5.3737,33,0.001277,8,0.0001368164,0.00011857
842,6,18.0,12.0,420.0,193.3734,0.014781491,0.0006257611,5,6.76498444053579e-05,0.0003720741,0.0027567312,21.4815,68.8589,8.2945,12,0.0012346,6,0.0,0.0
849,6,20.0,6.0,800.0,116.1894,0.003470473,0.0005597537,5,4.19815281276238e-05,0.0002798769,0.0045060174,42.4798,56.2857,3.8789,28,0.0015113,7,0.0,0.0
851,4,22.0,10.0,350.0,130.2162,0.0044107644,0.0006483292,2,1.06283479295978e-05,0.000276337,0.0039431171,34.7568,50.372,5.4582,26,0.00087152,8,0.0004145056,0.00036136
865,4,21.0,12.0,350.0,69.9006,0.0013899087,0.0001835729,5,3.27808664638624e-05,0.0003146963,0.0029961712,55.8947,76.6039,4.0613,25,0.00072774,9,0.0,0.0
866,3,20.0,6.0,1000.0,61.467,3.99689384249954e-05,2.85492417321396e-05,4,5.70984834642792e-05,4.56787867714234e-05,0.003049059,47.2495,85.5431,3.9345,24,0.00038827,9,0.0,5.7098e-05
872,5,25.0,28.0,1300.0,132.0822,0.0024859079,0.0006808538,6,0.0002691747,0.001488378,0.0020267275,31.0236,65.25,11.7266,14,0.0031984,8,0.0,6.3335e-05
874,4,27.0,4.0,50.0,46.7628,0.0009774504,0.0003864339,1,9.09256228405165e-05,0.0001363884,0.00145481,28.8254,105.3125,5.3906,14,0.00052282,3,0.0,0.0
875,5,25.0,4.0,300.0,94.7148,0.0005124001,0.00017934,4,2.56200040992007e-05,0.0004867801,0.0030744005,27.395,69.8333,5.575,13,0.0011785,4,0.0,0.0
877,5,18.0,24.0,700.0,91.3014,0.0040557481,0.0003871396,3,0.0002027874,0.0005254037,0.0035026915,31.3245,59.3263,4.1132,22,0.00086646,7,0.0002673107,0.00077428
887,5,21.0,6.0,500.0,85.7514,0.0012099485,0.0001680484,7,0.0001120323,0.0003921129,0.0035178131,30.0958,70.879,4.449,25,0.00054896,7,0.0,0.0
888,5,19.0,20.0,730.0,161.0184,0.0018922968,0.0004533628,2,1.97114247417803e-05,0.0013206655,0.0048687219,35.9675,44.4858,5.5466,19,0.00088701,5,0.0,0.0
891,2,18.0,8.0,220.0,89.8518,0.0006671114,0.0003891483,5,1.85308724334742e-05,7.41234897338967e-05,0.0031873101,30.9006,72.0,5.25,12,0.0012045,4,0.0,0.0
892,6,21.0,28.0,1100.0,118.8882,0.0036323471,0.0005879896,4,0.0001978283,0.0001923331,0.0040719655,41.0486,53.5655,4.6491,48,0.00038467,7,0.0,0.0
893,4,22.0,12.0,400.0,100.1172,0.0035034813,0.0002993481,6,9.97826954632134e-05,1.10869661625793e-05,0.0027273937,21.7143,68.3415,5.7642,19,0.00082044,5,0.0,0.0
898,6,16.0,12.0,1000.0,149.8014,0.0035509963,0.0002959164,3,0.0002342671,0.0006041626,0.0047346617,37.9634,49.2083,5.138,25,0.002207,7,2.46596961925429e-05,0.0
901,2,22.0,12.0,60.0,105.9774,0.0011198892,0.0001425314,3,2.0361622414074e-05,0.0002443395,0.0026673725,36.6462,61.4656,7.0458,18,0.00038687,5,0.0,0.0
902,3,27.0,28.0,300.0,102.8652,0.0012241091,0.0002623091,7,1.94303035013407e-05,0.0014767031,0.0025453698,58.9732,65.1756,7.5115,25,0.00086465,9,8.74363657560331e-05,0.00070921
905,3,25.0,8.0,700.0,78.8676,0.0011008291,0.0001462039,3,0.000189205,0.000266607,0.0032336854,43.6267,75.1596,4.2128,22,0.00068802,7,0.0,0.0
910,3,19.0,6.0,100.0,101.598,0.0029361687,0.0003822231,6,2.6060669237986e-05,0.0004777789,0.0032749574,38.4468,57.3156,5.0345,28,0.00061677,8,9.55557872059488e-05,0.00037354
921,4,19.0,2.0,10.0,55.9674,0.0008202247,0.0003146067,1,1.12359550561798e-05,4.49438202247191e-05,0.003,64.8271,83.0562,3.3296,15,0.0005618,7,0.0,0.00011236
928,4,18.0,10.0,700.0,48.5016,0.0006905329,6.76993067590988e-05,2,5.4159445407279e-05,0.0001218588,0.0017872617,71.7863,107.8182,4.9394,18,0.00097487,6,0.0,0.0
931,5,24.0,12.0,350.0,105.0174,0.0028690251,0.0005001053,5,0.0003026953,0.0003816593,0.0033691303,33.8039,63.8125,5.0586,17,0.00081596,8,0.0,7.8964e-05
941,5,20.0,8.0,450.0,102.8466,0.0021011756,0.0001462844,6,5.31943188467472e-05,0.0005452418,0.0033246449,39.0683,61.6,5.204,31,0.00099739,7,0.0,0.0
961,4,16.0,14.0,730.0,111.753,0.0045079565,0.0002817473,3,0.0002253978,0.0005634946,0.0028062029,25.5161,68.1767,5.8996,23,0.00065365,4,0.0,0.0
966,4,22.0,10.0,1000.0,87.9012,0.0007635336,3.81766816828281e-05,1,0.0002004276,0.00011453,0.0033309155,40.6897,73.2722,4.7908,30,0.0013171,9,0.0,0.0
967,6,24.0,30.0,2160.0,192.9342,0.0045286617,0.0008938148,5,0.0001390379,0.0016187979,0.0051245382,18.4,34.8605,6.3934,29,0.0010726,8,0.0,4.9656e-05
975,3,19.0,14.0,900.0,91.0182,0.0029638362,0.0004815196,5,1.6604124464517e-05,0.0001577392,0.0028476073,48.4678,71.1487,5.2187,16,0.00064756,6,0.0,0.00059775
981,5,22.0,20.0,1260.0,132.1734,0.0059437114,0.0004497944,10,0.0004283756,0.0012101611,0.0034805517,44.3333,57.7723,6.12,25,0.00094243,9,0.0001392221,0.00049263
987,4,19.0,6.0,200.0,90.2976,0.0013696129,0.0002921841,4,1.82615047479912e-05,0.000146092,0.0031592403,39.6047,60.5549,4.7977,14,0.00045654,5,0.0,1.8262e-05
993,5,21.0,16.0,300.0,115.2306,0.0042864222,0.0006813677,6,2.47770069375619e-05,0.0002973241,0.0046704658,25.0957,47.2573,3.7241,27,0.0010778,8,0.0,7.4331e-05
998,4,20.0,10.0,700.0,99.3978,0.0025768674,0.0004495811,4,6.5792359314005e-05,3.28961796570025e-05,0.0035089258,57.5423,62.8125,4.9344,20,0.0011623,6,0.0003289618,0.00033993
1000,6,17.0,16.0,624.0,138.3468,0.0025464491,0.0004322676,10,0.0001100318,0.0004165488,0.0051007576,29.5494,39.5008,4.735,25,0.00080952,7,7.85941085856204e-06,0.0
1004,4,20.0,28.0,700.0,57.0798,0.0013669027,0.0003645074,3,2.16968687079081e-05,9.54662223147955e-05,0.002716448,88.064,80.23,3.639,33,0.00036451,12,0.0002039506,6.5091e-05
1008,4,23.0,36.0,2000.0,98.4858,0.0021923815,0.0004795834,2,0.0001370238,0.0004384763,0.0040970129,42.0403,60.1472,3.7023,22,0.00067142,6,0.0,1.3702e-05
1010,6,18.0,24.0,650.0,188.862,0.007870254,0.0004148856,7,6.28614533568016e-05,0.0001885844,0.0050540608,23.7805,44.4577,5.5199,22,0.0016093,7,0.0002765904,8.8006e-05
1013,1,28.0,8.0,176.0,69.1182,0.0042771921,0.0001875961,0,2.81394214534949e-05,6.56586500581548e-05,0.0021854951,68.931,96.1545,4.1588,23,0.00066597,7,8.44182643604847e-05,6.5659e-05
1021,5,19.0,2.0,400.0,117.1998,0.0055616658,0.0006374044,10,1.24981252812078e-05,0.0001124831,0.0043118532,33.4651,56.5101,3.8377,27,0.00099985,6,0.0001374794,4.9993e-05
1023,4,20.0,4.0,500.0,84.9,0.0011702805,0.0004681122,5,9.36224394262817e-06,0.0002902296,0.0035108415,28.8128,57.4613,4.2853,22,0.00078643,7,0.0,6.5536e-05
1025,3,26.0,6.0,300.0,56.1744,0.0009998637,0.0001931555,4,3.40862609644139e-05,0.0003067763,0.0029427805,56.5271,80.1853,3.3591,22,0.00076126,7,0.0,7.9535e-05
1029,2,21.0,8.0,100.0,84.2382,0.0014809513,0.0001431403,5,3.85377670116714e-05,0.0005560449,0.0032812156,76.242,70.7584,4.4614,29,0.00046796,7,0.0004294208,0.0011671
1031,2,25.0,10.0,1000.0,51.0624,0.000584711,2.40292195309496e-05,0,0.0001281558,0.0,0.002739331,58.6041,89.3918,3.3509,21,0.00060073,6,0.0,9.6117e-05
1032,4,28.0,16.0,300.0,40.4076,0.0004789272,0.0002520669,4,2.5206694898165e-05,7.56200846944949e-05,0.0012603347,88.5714,92.48,5.96,14,0.00050413,3,0.0,0.0
1034,5,31.0,4.0,750.0,205.3416,0.0081503724,0.0005947042,5,0.000116991,0.0014331396,0.0044066607,21.5078,39.8319,7.1394,32,0.0016086,8,0.0,0.0
1043,3,16.0,10.0,200.0,76.6992,0.0003265258,0.0001187366,3,0.0001187366,0.0002819995,0.0026270482,39.5909,90.4633,5.4576,14,0.00068274,8,0.0,5.9368e-05
1047,4,24.0,14.0,450.0,98.0592,0.0027483654,0.0005062778,2,4.33952438812706e-05,1.44650812937569e-05,0.0035294798,24.4938,57.2295,4.4508,16,0.0014465,8,0.0,0.0
1053,3,26.0,24.0,120.0,85.4424,0.0031622116,0.000444686,5,4.94095558080933e-05,6.17619447601166e-05,0.0029398686,45.6371,78.8908,4.5042,23,0.0012105,6,0.0,0.00013588
1055,4,17.0,8.0,1000.0,99.5586,0.0039495598,0.0004282655,3,3.56887937187723e-05,0.0003211991,0.0029859624,38.704,65.0199,5.0478,23,0.00061861,6,0.0,0.0
1061,4,20.0,8.0,200.0,115.488,0.0026176798,0.0002779837,5,2.31653076352854e-05,0.0004053929,0.00301149,36.6486,70.9077,6.7115,17,0.0015521,7,0.0001737398,0.00090345
1062,4,26.0,2.0,300.0,81.336,0.0008851416,0.0002700432,2,0.0001350216,0.0002700432,0.0031805089,41.1185,64.9811,4.4858,21,0.00052508,6,0.0,0.0
1063,4,25.0,2.0,80.0,90.867,0.0028262092,0.0004218223,3,0.0002530934,0.0006467942,0.0039088864,34.4549,60.7914,3.8237,24,0.00082958,9,0.0,5.6243e-05
1070,5,18.0,24.0,1200.0,95.6406,0.0026468834,0.0005219207,5,3.72800477184611e-05,0.0010811214,0.0030196839,25.05,60.0,5.1605,14,0.00089472,4,0.0,0.0
1071,2,22.0,8.0,35.0,68.9142,0.0011187023,0.0001298494,4,9.98841344040913e-06,0.0002996524,0.0033461185,46.0719,73.8866,3.6179,27,0.00076911,8,0.0,0.00012985
1074,1,22.0,16.0,400.0,38.3274,0.0,0.0,0,2.1309239686328e-05,8.5236958745312e-05,0.002578418,76.0667,88.6281,2.843,16,0.00061797,3,0.0,0.0
1076,5,24.0,8.0,400.0,129.7716,0.0029469937,0.0004450158,8,7.91139240506329e-05,0.000534019,0.0033524525,25.2426,56.9558,6.7375,27,0.0014241,7,0.000247231,0.00048457
1077,5,24.0,16.0,1163.0,119.6022,0.0023160205,0.0004278592,3,0.000195327,0.0001209167,0.0037391175,21.4264,48.806,5.5025,27,0.00079991,7,5.58077237889724e-05,5.5808e-05
1093,2,18.0,20.0,450.0,84.024,0.0003005079,9.01523574841482e-05,5,2.25380893710371e-05,0.0004582745,0.0029825405,42.9899,71.3854,5.0579,22,0.00034558,6,0.0,0.0
1106,5,24.0,4.0,200.0,122.8368,0.0039301496,0.0004567471,4,0.0002230625,0.0003080387,0.0042594324,40.19,54.2943,4.6484,35,0.0013596,9,0.0002655506,0.00083914
1108,4,33.0,8.0,800.0,58.7574,0.0016476932,0.0004660142,5,0.0002496505,0.0003495107,0.0031289528,57.1551,87.0426,3.0957,16,0.0006158,5,0.0,6.6573e-05
1110,4,18.0,10.0,333.0,75.3276,0.0003250623,6.77213132517066e-05,3,1.35442626503413e-05,0.0002302525,0.0023025247,38.9822,82.3529,6.1176,16,0.00043342,6,0.0,0.0
1111,4,21.0,6.0,300.0,74.2986,0.0040228816,0.0005232071,4,2.32536508231792e-05,0.0001860292,0.0032671379,55.4571,70.1779,3.1459,20,0.00072086,7,0.0001278951,0.0001744
1118,4,20.0,8.0,650.0,72.4332,0.0010170353,0.0004195271,3,5.08517670989067e-05,0.0001398424,0.0029239766,32.0699,74.0,4.5304,24,0.0004958,5,5.08517670989067e-05,0.00041953
1124,4,18.0,18.0,600.0,77.5416,0.0003299561,2.91137766391056e-05,3,7.76367377042817e-05,0.0004270021,0.0039012461,45.7257,61.6915,3.6517,28,0.00075696,10,0.0,5.8228e-05
1132,3,18.0,12.0,700.0,64.77,0.0008033419,0.0002231505,2,3.57040845472722e-05,2.67780634104542e-05,0.0029188089,42.3926,76.4648,3.9358,15,0.00059804,6,0.0,0.0
1137,4,22.0,6.0,450.0,69.2034,0.0006249578,6.75630024998311e-05,0,3.94117514582348e-05,8.44537531247889e-05,0.0031304191,69.4486,80.964,4.054,31,0.00059118,5,0.0,0.0
1141,1,19.0,10.0,50.0,61.6098,0.0022068607,0.0002515172,7,5.67942102359394e-05,0.0002109499,0.0026287606,86.2291,84.5802,3.608,30,0.00048681,8,0.0,0.0
1143,4,20.0,20.0,100.0,89.091,0.0020851398,0.0003612866,0,1.032247409059e-05,0.0001548371,0.0026631983,80.8405,77.938,6.0465,20,0.0007329,6,0.0005264462,0.00093935
1150,3,26.0,14.0,1000.0,77.913,5.24292205522545e-05,1.74764068507515e-05,0,8.73820342537574e-06,0.0001223348,0.0036001398,45.2652,55.3689,4.0413,17,0.00030584,6,0.0,0.00012233
1154,3,20.0,20.0,800.0,66.8904,0.0001259684,0.0002676828,3,7.87302387100838e-05,0.0002519368,0.0021887006,32.6957,72.5468,5.7626,15,0.00069283,4,0.0,0.00014171
1159,2,23.0,2.0,100.0,57.9072,0.0006800586,0.0003923415,4,0.0001046244,0.0002354049,0.0026940783,50.0392,86.0194,3.9029,13,0.00047081,3,0.0,0.0
1164,6,19.0,28.0,700.0,116.7852,0.002579235,0.0005245902,4,1.09289617486339e-05,0.000557377,0.003989071,40.1319,58.7507,5.2329,26,0.0013005,8,0.0001967213,0.0008306
1167,4,21.0,16.0,450.0,132.7152,0.002382741,0.0003169163,8,0.0001408517,0.0002230152,0.0045307291,30.9195,48.1865,5.0751,29,0.0018311,6,0.0,1.1738e-05
1168,6,22.0,6.0,250.0,123.8388,0.0026392229,0.0005700097,4,0.0003045257,0.0005700097,0.0036699254,31.693,64.6468,5.9468,45,0.001265,7,0.0001952088,0.00064028
1175,4,23.0,16.0,400.0,117.417,0.0021225148,0.0006179473,5,8.06018269747448e-05,0.0010478238,0.0030091349,38.9189,67.5,6.9196,14,0.0017195,5,0.0,0.0
1178,2,27.0,8.0,200.0,94.0176,0.0015804261,0.0001560915,3,0.0002731601,9.75571685007414e-05,0.0045656755,48.515,56.547,3.4103,18,0.00078046,3,0.0,0.0
1179,6,21.0,4.0,800.0,168.3252,0.0090627192,0.0006644764,9,9.22883827383809e-06,0.0001384326,0.0045405884,34.3707,45.1789,5.1565,24,0.0014582,9,0.0004337554,0.00059065
1182,4,18.0,28.0,700.0,79.5828,0.0021672793,0.0003554338,4,3.4676468548443e-05,0.0003987794,0.0031295513,71.0111,66.9695,4.1191,22,0.00084957,6,0.0001387059,0.00019072
1193,3,22.0,6.0,250.0,84.7632,0.0024260584,0.0004639474,4,2.899671370578e-05,0.0002126426,0.0032959598,53.6941,61.1261,4.2639,29,0.00055094,10,6.765899864682e-05,0.00026097
1207,4,16.0,2.0,7.0,111.3582,0.0048024973,0.000150078,0,6.00312162324409e-05,0.0003601873,0.0025513267,64.2381,71.8118,6.2,17,0.0015308,4,0.0,0.0
1208,4,22.0,20.0,500.0,160.8168,0.0033622025,0.0004752852,5,0.0001936347,0.001707506,0.0036966624,29.3397,46.2667,7.0095,16,0.0018835,7,0.0003872694,8.8016e-05
1211,6,21.0,14.0,700.0,135.975,0.0087952698,0.0006744272,10,0.000101626,0.0004988914,0.0041851441,28.6549,51.5055,4.2517,24,0.0010902,9,0.0002679231,0.00047118
1216,7,23.0,24.0,1400.0,203.9028,0.0066470218,0.0004611301,7,0.0001349649,0.0009672485,0.0061296563,24.5515,33.2917,4.7358,29,0.0024856,9,0.0001124708,6.7482e-05
1221,6,18.0,6.0,300.0,88.0428,0.0020489927,0.0004578755,6,8.01282051282051e-05,4.57875457875458e-05,0.003731685,32.0615,49.5828,4.0798,24,0.0012706,7,0.0,0.00037775
1228,1,26.0,4.0,230.0,68.1048,0.001494836,0.0002491393,3,9.05961224859576e-05,0.0005662258,0.002242254,36.7755,90.3838,5.0606,10,0.00061152,3,0.0,0.0
1233,2,17.0,20.0,200.0,68.1786,0.000630858,9.01225666906993e-05,4,5.14986095375425e-05,6.43732619219281e-05,0.0024976826,50.0933,79.6495,4.8763,22,0.00034762,3,0.0,0.0
1235,3,18.0,6.0,40.0,72.9252,0.0010318665,0.0002731411,5,1.51745068285281e-05,0.0001669196,0.0024430956,53.85,79.4286,5.2298,17,0.0007132,6,0.0001365706,7.5873e-05
1237,3,19.0,20.0,1000.0,61.875,0.0018700665,0.0002479646,4,0.0002066372,0.0001756416,0.0033165268,44.925,78.4299,3.0779,23,0.00056825,8,0.0,0.0
1238,3,33.0,6.0,365.0,51.1932,0.0002593836,4.5773573390296e-05,2,0.000106805,0.0001678364,0.0022886787,62.8993,96.5333,4.2067,13,0.00096125,4,0.0,0.0
1240,3,20.0,24.0,325.0,137.3052,0.0073698516,0.0003658792,1,2.61342253815597e-05,0.0002090738,0.0032929124,31.392,61.1429,5.4286,16,0.00073176,5,0.0,0.0
1248,4,26.0,6.0,200.0,97.2954,0.0007052789,0.0002244069,4,0.0002030348,0.0003205813,0.0036866852,31.7674,53.8203,4.7855,21,0.00052362,5,0.0,0.0
1253,3,19.0,28.0,480.0,120.9294,0.0020825198,0.0001843898,6,3.25393726408955e-05,0.0001410039,0.0035576381,34.0673,63.5732,5.6311,28,0.0011931,6,0.0,0.0
1256,5,28.0,16.0,700.0,110.4828,0.0064782242,0.0001486399,0,1.23866620423128e-05,9.90932963385027e-05,0.0034063321,62.3212,64.1891,4.1855,30,0.0017094,8,0.00011148,0.00033444
1262,6,17.0,14.0,750.0,167.8746,0.0146209772,0.0006325956,6,1.78195944260309e-05,5.34587832780926e-05,0.0035817385,35.212,53.7214,4.8607,26,0.0010514,7,0.0003296625,0.00041876
1264,4,16.0,4.0,300.0,101.9502,0.0055883405,0.0003129471,2,2.23533619456366e-05,0.0001564735,0.0026824034,51.2269,87.8,5.1,11,0.00096119,4,0.0,0.0
1275,2,18.0,8.0,90.0,122.1162,0.0028872196,0.0004088099,8,5.11012315396801e-05,0.0002427308,0.0035132097,30.9343,54.4582,5.7855,20,0.0023379,7,0.0001022025,0.0
1277,6,21.0,20.0,1000.0,156.1536,0.0077920977,0.000602001,7,0.0002119722,0.0006613532,0.0040020349,41.9108,50.0847,5.6377,33,0.0010683,9,0.0002119722,0.00018654
1285,6,20.0,20.0,2000.0,190.5678,0.0149700599,0.000461406,5,5.12673283569847e-05,0.0001640555,0.0036707407,35.2381,56.6034,5.757,31,0.00099459,9,8.20277253711755e-05,0.00011279
1286,6,19.0,10.0,700.0,176.64,0.0169961764,0.0004662874,1,4.6628741956542e-05,0.0001165719,0.0026578383,55.5752,81.2281,5.9211,10,0.00060617,4,0.0,0.0
1289,4,22.0,12.0,600.0,130.0248,0.003066076,0.0003917013,2,2.70138851369604e-05,0.0004997569,0.004227673,23.0385,46.7348,5.0671,23,0.0012561,7,0.0,0.0
1291,4,16.0,8.0,190.0,105.4776,0.0017040747,0.0001882955,1,3.76591097386458e-05,0.0003295172,0.0037000075,34.2959,59.1349,4.9924,20,0.00068728,6,0.0,0.0
